timestamp,district,city_hub,discom_zone,panel_name,demand_mw,net_demand_mw,active_power_kw,reactive_power_mvar,renewable_mw,solar_mw,wind_mw,grid_frequency_hz,voltage_kv,power_factor,thd_pct,dsm_penalty_rate_inr
2026-09-13 18:00:00,Jamnagar,Jamnagar City,PGVCL (Saurashtra & Kutch),Jamnagar,2027.71,1868.16,2027708.1,369.91,159.54,44.67,114.88,50.001,403.3,0.984,5.03,0.0
2026-09-13 18:00:00,Bhavnagar,Bhavnagar City,PGVCL (Saurashtra & Kutch),Bhavnagar,926.12,820.47,926124.7,236.13,105.66,44.67,60.99,50.001,400.3,0.969,4.3,0.0
2026-09-13 18:15:00,Ahmedabad,Ahmedabad Metro,UGVCL (North Gujarat),Ahmedabad,3312.09,3195.51,3312092.9,844.72,116.59,37.93,78.65,50.004,396.6,0.969,3.64,0.0
2026-09-13 18:15:00,Surat,Surat Industrial,DGVCL (South Gujarat),Surat,3788.67,3633.66,3788674.6,935.31,155.01,37.93,117.08,50.004,401.4,0.971,5.32,0.0
2026-09-13 18:15:00,Vadodara,Vadodara City,MGVCL (Central Gujarat),Vadodara,1711.84,1653.32,1711839.3,426.73,58.52,37.93,20.58,50.004,397.8,0.97,3.56,0.0
2026-09-13 18:15:00,Rajkot,Rajkot City,PGVCL (Saurashtra & Kutch),Rajkot,1700.41,1553.43,1700410.2,499.61,146.98,37.93,109.05,50.004,400.5,0.959,4.68,0.0
2026-09-13 18:15:00,Anand & Kheda,Anand (CHARUSAT Zone),MGVCL (Central Gujarat),Anand & Kheda,1124.7,982.7,1124695.6,244.73,141.99,37.93,104.06,50.004,402.5,0.977,3.65,0.0
2026-09-13 18:15:00,Gandhinagar,GIFT City / Capital,UGVCL (North Gujarat),Gandhinagar,1069.99,966.17,1069988.2,170.45,103.82,37.93,65.89,50.004,398.3,0.988,2.58,0.0
2026-09-13 18:15:00,Kutch,Bhuj / Mundra,PGVCL (Saurashtra & Kutch),Kutch,1881.18,50.0,1881176.2,423.65,1874.35,482.78,1391.57,50.004,399.1,0.976,3.81,0.0
2026-09-13 18:15:00,Bharuch,Ankleshwar / Dahej,DGVCL (South Gujarat),Bharuch,2170.37,2027.44,2170371.1,592.77,142.93,37.93,105.0,50.004,402.6,0.965,6.22,0.0
2026-09-13 18:15:00,Jamnagar,Jamnagar City,PGVCL (Saurashtra & Kutch),Jamnagar,2043.99,1921.95,2043986.1,488.75,122.03,37.93,84.1,50.004,399.8,0.973,4.56,0.0
2026-09-13 18:15:00,Bhavnagar,Bhavnagar City,PGVCL (Saurashtra & Kutch),Bhavnagar,936.83,785.34,936826.5,218.38,151.49,37.93,113.55,50.004,399.8,0.974,4.21,0.0
2026-09-13 18:30:00,Ahmedabad,Ahmedabad Metro,UGVCL (North Gujarat),Ahmedabad,3374.0,3265.68,3374000.5,600.9,108.32,31.96,76.36,49.988,401.8,0.985,4.15,0.0
2026-09-13 18:30:00,Surat,Surat Industrial,DGVCL (South Gujarat),Surat,3954.45,3877.92,3954450.0,1187.04,76.53,31.96,44.57,49.988,402.6,0.958,5.57,0.0
2026-09-13 18:30:00,Vadodara,Vadodara City,MGVCL (Central Gujarat),Vadodara,1739.56,1641.58,1739560.4,362.54,97.98,31.96,66.02,49.988,398.1,0.979,3.7,0.0
2026-09-13 18:30:00,Rajkot,Rajkot City,PGVCL (Saurashtra & Kutch),Rajkot,1667.06,1553.55,1667058.6,492.3,113.51,31.96,81.55,49.988,402.7,0.959,4.42,0.0
2026-09-13 18:30:00,Anand & Kheda,Anand (CHARUSAT Zone),MGVCL (Central Gujarat),Anand & Kheda,1151.69,1033.67,1151685.6,228.39,118.01,31.96,86.05,49.988,398.2,0.981,3.71,0.0
2026-09-13 18:30:00,Gandhinagar,GIFT City / Capital,UGVCL (North Gujarat),Gandhinagar,1138.17,1061.46,1138166.4,120.78,76.71,31.96,44.75,49.988,396.7,0.994,3.77,0.0
2026-09-13 18:30:00,Kutch,Bhuj / Mundra,PGVCL (Saurashtra & Kutch),Kutch,2030.21,164.94,2030208.2,521.29,1865.26,406.74,1458.53,49.988,403.3,0.969,4.67,0.0
2026-09-13 18:30:00,Bharuch,Ankleshwar / Dahej,DGVCL (South Gujarat),Bharuch,2202.96,2101.54,2202961.6,618.38,101.42,31.96,69.47,49.988,402.0,0.963,5.67,0.0
2026-09-13 18:30:00,Jamnagar,Jamnagar City,PGVCL (Saurashtra & Kutch),Jamnagar,2046.54,1943.92,2046536.3,391.88,102.61,31.96,70.66,49.988,398.0,0.982,4.47,0.0
2026-09-13 18:30:00,Bhavnagar,Bhavnagar City,PGVCL (Saurashtra & Kutch),Bhavnagar,955.69,842.44,955690.9,246.69,113.25,31.96,81.29,49.988,401.3,0.968,4.26,0.0
2026-09-13 18:45:00,Ahmedabad,Ahmedabad Metro,UGVCL (North Gujarat),Ahmedabad,3509.96,3376.14,3509957.5,756.66,133.82,26.71,107.1,50.039,403.3,0.978,3.81,0.0
2026-09-13 18:45:00,Surat,Surat Industrial,DGVCL (South Gujarat),Surat,3883.52,3776.86,3883519.5,1223.03,106.66,26.71,79.95,50.039,399.4,0.954,5.47,0.0
2026-09-13 18:45:00,Vadodara,Vadodara City,MGVCL (Central Gujarat),Vadodara,1823.29,1694.54,1823293.2,317.72,128.76,26.71,102.05,50.039,402.2,0.985,3.12,0.0
2026-09-13 18:45:00,Rajkot,Rajkot City,PGVCL (Saurashtra & Kutch),Rajkot,1712.06,1583.54,1712057.1,446.4,128.52,26.71,101.8,50.039,400.6,0.968,5.2,0.0
2026-09-13 18:45:00,Anand & Kheda,Anand (CHARUSAT Zone),MGVCL (Central Gujarat),Anand & Kheda,1109.6,1036.73,1109595.1,197.99,72.87,26.71,46.16,50.039,400.7,0.984,2.87,0.0
2026-09-13 18:45:00,Gandhinagar,GIFT City / Capital,UGVCL (North Gujarat),Gandhinagar,1103.87,1005.06,1103868.2,200.94,98.81,26.71,72.1,50.039,402.3,0.984,2.58,0.0
2026-09-13 18:45:00,Kutch,Bhuj / Mundra,PGVCL (Saurashtra & Kutch),Kutch,2069.58,355.48,2069577.2,507.1,1714.09,339.95,1374.15,50.039,399.0,0.971,4.06,0.0
2026-09-13 18:45:00,Bharuch,Ankleshwar / Dahej,DGVCL (South Gujarat),Bharuch,2197.46,2083.71,2197464.3,625.83,113.76,26.71,87.05,50.039,398.3,0.962,5.96,0.0
2026-09-13 18:45:00,Jamnagar,Jamnagar City,PGVCL (Saurashtra & Kutch),Jamnagar,2160.1,2062.65,2160104.9,497.0,97.45,26.71,70.74,50.039,399.8,0.975,4.46,0.0
2026-09-13 18:45:00,Bhavnagar,Bhavnagar City,PGVCL (Saurashtra & Kutch),Bhavnagar,950.24,861.62,950241.6,221.5,88.63,26.71,61.92,50.039,398.5,0.974,4.67,0.0
2026-09-13 19:00:00,Ahmedabad,Ahmedabad Metro,UGVCL (North Gujarat),Ahmedabad,3511.84,3390.5,3511837.3,887.39,121.34,22.15,99.19,49.999,402.3,0.97,3.6,0.0
2026-09-13 19:00:00,Surat,Surat Industrial,DGVCL (South Gujarat),Surat,3806.6,3730.02,3806603.8,956.74,76.59,22.15,54.44,49.999,400.1,0.97,5.3,0.0
2026-09-13 19:00:00,Vadodara,Vadodara City,MGVCL (Central Gujarat),Vadodara,1818.4,1714.19,1818399.8,349.83,104.21,22.15,82.07,49.999,400.2,0.982,4.46,0.0
2026-09-13 19:00:00,Rajkot,Rajkot City,PGVCL (Saurashtra & Kutch),Rajkot,1713.68,1588.12,1713677.5,512.38,125.55,22.15,103.41,49.999,396.9,0.958,4.85,0.0
2026-09-13 19:00:00,Anand & Kheda,Anand (CHARUSAT Zone),MGVCL (Central Gujarat),Anand & Kheda,1154.29,1052.07,1154293.7,235.75,102.23,22.15,80.08,49.999,402.6,0.98,3.83,0.0
2026-09-13 19:00:00,Gandhinagar,GIFT City / Capital,UGVCL (North Gujarat),Gandhinagar,1133.05,987.72,1133048.7,153.86,145.33,22.15,123.18,49.999,398.6,0.991,2.72,0.0
2026-09-13 19:00:00,Kutch,Bhuj / Mundra,PGVCL (Saurashtra & Kutch),Kutch,2110.45,385.58,2110452.2,591.42,1724.87,281.87,1443.0,49.999,401.5,0.963,4.08,0.0
2026-09-13 19:00:00,Bharuch,Ankleshwar / Dahej,DGVCL (South Gujarat),Bharuch,2327.36,2193.75,2327364.8,694.32,133.61,22.15,111.46,49.999,399.4,0.958,6.17,0.0
2026-09-13 19:00:00,Jamnagar,Jamnagar City,PGVCL (Saurashtra & Kutch),Jamnagar,2091.15,1971.3,2091145.7,464.15,119.84,22.15,97.7,49.999,398.2,0.976,4.22,0.0
2026-09-13 19:00:00,Bhavnagar,Bhavnagar City,PGVCL (Saurashtra & Kutch),Bhavnagar,988.57,891.91,988566.3,265.53,96.65,22.15,74.51,49.999,399.2,0.966,4.81,0.0
2026-09-13 19:15:00,Ahmedabad,Ahmedabad Metro,UGVCL (North Gujarat),Ahmedabad,3596.74,3492.07,3596737.4,821.36,104.67,18.22,86.45,49.996,400.2,0.975,3.86,0.0
2026-09-13 19:15:00,Surat,Surat Industrial,DGVCL (South Gujarat),Surat,4146.22,4056.11,4146219.8,1161.08,90.11,18.22,71.89,49.996,397.8,0.963,5.46,0.0
2026-09-13 19:15:00,Vadodara,Vadodara City,MGVCL (Central Gujarat),Vadodara,1817.31,1711.2,1817307.0,363.4,106.11,18.22,87.89,49.996,396.6,0.981,3.06,0.0
2026-09-13 19:15:00,Rajkot,Rajkot City,PGVCL (Saurashtra & Kutch),Rajkot,1815.24,1736.28,1815238.3,466.05,78.96,18.22,60.74,49.996,398.9,0.969,4.67,0.0
2026-09-13 19:15:00,Anand & Kheda,Anand (CHARUSAT Zone),MGVCL (Central Gujarat),Anand & Kheda,1196.84,1094.99,1196838.9,139.58,101.85,18.22,83.63,49.996,398.5,0.993,2.81,0.0
2026-09-13 19:15:00,Gandhinagar,GIFT City / Capital,UGVCL (North Gujarat),Gandhinagar,1149.46,1061.94,1149456.2,189.68,87.52,18.22,69.3,49.996,403.3,0.987,2.71,0.0
2026-09-13 19:15:00,Kutch,Bhuj / Mundra,PGVCL (Saurashtra & Kutch),Kutch,2147.84,516.88,2147843.4,459.23,1630.96,231.86,1399.1,49.996,399.7,0.978,3.92,0.0
2026-09-13 19:15:00,Bharuch,Ankleshwar / Dahej,DGVCL (South Gujarat),Bharuch,2222.12,2161.1,2222120.6,667.77,61.02,18.22,42.81,49.996,402.1,0.958,6.23,0.0
2026-09-13 19:15:00,Jamnagar,Jamnagar City,PGVCL (Saurashtra & Kutch),Jamnagar,2138.3,2072.28,2138303.3,570.53,66.02,18.22,47.81,49.996,403.2,0.966,3.93,0.0
2026-09-13 19:15:00,Bhavnagar,Bhavnagar City,PGVCL (Saurashtra & Kutch),Bhavnagar,997.01,924.86,997008.5,273.14,72.15,18.22,53.93,49.996,399.9,0.964,4.31,0.0
2026-09-13 19:30:00,Ahmedabad,Ahmedabad Metro,UGVCL (North Gujarat),Ahmedabad,3631.19,3546.79,3631186.2,844.2,84.4,14.87,69.53,50.017,402.5,0.974,4.18,0.0
2026-09-13 19:30:00,Surat,Surat Industrial,DGVCL (South Gujarat),Surat,4189.86,4159.99,4189859.2,1165.11,29.87,14.87,15.0,50.017,403.3,0.963,5.47,0.0
2026-09-13 19:30:00,Vadodara,Vadodara City,MGVCL (Central Gujarat),Vadodara,1881.57,1778.8,1881574.5,350.04,102.78,14.87,87.91,50.017,401.2,0.983,3.15,0.0
2026-09-13 19:30:00,Rajkot,Rajkot City,PGVCL (Saurashtra & Kutch),Rajkot,1757.52,1652.71,1757522.0,488.58,104.81,14.87,89.94,50.017,402.2,0.963,4.71,0.0
2026-09-13 19:30:00,Anand & Kheda,Anand (CHARUSAT Zone),MGVCL (Central Gujarat),Anand & Kheda,1189.82,1084.86,1189815.6,251.92,104.95,14.87,90.09,50.017,398.0,0.978,3.16,0.0
2026-09-13 19:30:00,Gandhinagar,GIFT City / Capital,UGVCL (North Gujarat),Gandhinagar,1224.13,1188.46,1224128.7,126.65,35.67,14.87,20.81,50.017,397.7,0.995,2.43,0.0
2026-09-13 19:30:00,Kutch,Bhuj / Mundra,PGVCL (Saurashtra & Kutch),Kutch,2176.42,581.82,2176420.3,421.72,1594.6,189.21,1405.39,50.017,401.0,0.982,3.99,0.0
2026-09-13 19:30:00,Bharuch,Ankleshwar / Dahej,DGVCL (South Gujarat),Bharuch,2302.34,2151.7,2302343.0,702.28,150.65,14.87,135.78,50.017,401.3,0.956,6.08,0.0
2026-09-13 19:30:00,Jamnagar,Jamnagar City,PGVCL (Saurashtra & Kutch),Jamnagar,2135.62,2022.74,2135619.1,581.49,112.88,14.87,98.01,50.017,399.7,0.965,4.17,0.0
2026-09-13 19:30:00,Bhavnagar,Bhavnagar City,PGVCL (Saurashtra & Kutch),Bhavnagar,945.5,853.19,945495.5,254.34,92.3,14.87,77.44,50.017,403.4,0.966,4.14,0.0
2026-09-13 19:45:00,Ahmedabad,Ahmedabad Metro,UGVCL (North Gujarat),Ahmedabad,3746.9,3677.49,3746903.9,724.39,69.41,12.04,57.38,49.998,400.7,0.982,3.44,0.0
2026-09-13 19:45:00,Surat,Surat Industrial,DGVCL (South Gujarat),Surat,3965.61,3889.26,3965612.1,1024.83,76.35,12.04,64.31,49.998,401.0,0.968,5.75,0.0
2026-09-13 19:45:00,Vadodara,Vadodara City,MGVCL (Central Gujarat),Vadodara,1865.63,1820.26,1865629.4,430.21,45.37,12.04,33.33,49.998,399.2,0.974,3.53,0.0
2026-09-13 19:45:00,Rajkot,Rajkot City,PGVCL (Saurashtra & Kutch),Rajkot,1797.46,1688.78,1797459.1,476.29,108.68,12.04,96.65,49.998,400.0,0.967,4.81,0.0
2026-09-13 19:45:00,Anand & Kheda,Anand (CHARUSAT Zone),MGVCL (Central Gujarat),Anand & Kheda,1188.0,1119.52,1188004.5,206.19,68.48,12.04,56.45,49.998,401.8,0.985,3.44,0.0
2026-09-13 19:45:00,Gandhinagar,GIFT City / Capital,UGVCL (North Gujarat),Gandhinagar,1168.14,1089.77,1168141.2,236.29,78.37,12.04,66.33,49.998,403.0,0.98,2.52,0.0
2026-09-13 19:45:00,Kutch,Bhuj / Mundra,PGVCL (Saurashtra & Kutch),Kutch,2236.51,679.73,2236509.8,457.95,1556.78,153.18,1403.6,49.998,399.0,0.98,3.79,0.0
2026-09-13 19:45:00,Bharuch,Ankleshwar / Dahej,DGVCL (South Gujarat),Bharuch,2286.7,2150.89,2286698.4,762.9,135.81,12.04,123.77,49.998,399.3,0.949,6.2,0.0
2026-09-13 19:45:00,Jamnagar,Jamnagar City,PGVCL (Saurashtra & Kutch),Jamnagar,2174.14,2101.3,2174137.3,591.62,72.84,12.04,60.8,49.998,403.0,0.965,4.26,0.0
2026-09-13 19:45:00,Bhavnagar,Bhavnagar City,PGVCL (Saurashtra & Kutch),Bhavnagar,988.78,887.39,988780.3,269.82,101.39,12.04,89.36,49.998,399.4,0.965,4.39,0.0
2026-09-13 20:00:00,Ahmedabad,Ahmedabad Metro,UGVCL (North Gujarat),Ahmedabad,3651.17,3591.57,3651171.2,808.83,59.6,9.67,49.94,49.978,400.0,0.976,3.59,0.0
2026-09-13 20:00:00,Surat,Surat Industrial,DGVCL (South Gujarat),Surat,4016.8,3873.94,4016802.4,1258.52,142.86,9.67,133.19,49.978,399.4,0.954,5.4,0.0
2026-09-13 20:00:00,Vadodara,Vadodara City,MGVCL (Central Gujarat),Vadodara,1910.96,1859.74,1910957.2,340.21,51.21,9.67,41.55,49.978,400.5,0.985,3.95,0.0
2026-09-13 20:00:00,Rajkot,Rajkot City,PGVCL (Saurashtra & Kutch),Rajkot,1814.13,1698.94,1814129.3,508.63,115.19,9.67,105.52,49.978,398.9,0.963,5.16,0.0
2026-09-13 20:00:00,Anand & Kheda,Anand (CHARUSAT Zone),MGVCL (Central Gujarat),Anand & Kheda,1181.26,1101.85,1181260.1,276.31,79.41,9.67,69.74,49.978,402.9,0.974,3.39,0.0
2026-09-13 20:00:00,Gandhinagar,GIFT City / Capital,UGVCL (North Gujarat),Gandhinagar,1155.82,1047.02,1155817.6,212.07,108.8,9.67,99.13,49.978,403.1,0.984,2.67,0.0
2026-09-13 20:00:00,Kutch,Bhuj / Mundra,PGVCL (Saurashtra & Kutch),Kutch,2250.32,743.8,2250317.4,496.07,1506.52,123.02,1383.5,49.978,402.8,0.977,3.75,0.0
2026-09-13 20:00:00,Bharuch,Ankleshwar / Dahej,DGVCL (South Gujarat),Bharuch,2344.78,2250.55,2344780.5,677.68,94.23,9.67,84.56,49.978,401.3,0.961,5.92,0.0
2026-09-13 20:00:00,Jamnagar,Jamnagar City,PGVCL (Saurashtra & Kutch),Jamnagar,2207.65,2139.9,2207646.3,517.39,67.75,9.67,58.08,49.978,399.4,0.974,3.92,0.0
2026-09-13 20:00:00,Bhavnagar,Bhavnagar City,PGVCL (Saurashtra & Kutch),Bhavnagar,1027.42,933.78,1027416.0,285.7,93.63,9.67,83.97,49.978,402.8,0.963,4.8,0.0
2026-09-13 20:15:00,Ahmedabad,Ahmedabad Metro,UGVCL (North Gujarat),Ahmedabad,3666.09,3568.78,3666088.5,752.01,97.31,7.7,89.61,50.017,399.7,0.98,3.83,0.0
2026-09-13 20:15:00,Surat,Surat Industrial,DGVCL (South Gujarat),Surat,4063.98,3939.9,4063983.4,1039.98,124.08,7.7,116.38,50.017,400.9,0.969,5.01,0.0
2026-09-13 20:15:00,Vadodara,Vadodara City,MGVCL (Central Gujarat),Vadodara,1879.43,1775.26,1879427.5,373.36,104.16,7.7,96.46,50.017,396.5,0.981,2.93,0.0
2026-09-13 20:15:00,Rajkot,Rajkot City,PGVCL (Saurashtra & Kutch),Rajkot,1792.29,1706.44,1792291.9,460.8,85.85,7.7,78.15,50.017,399.7,0.969,4.97,0.0
2026-09-13 20:15:00,Anand & Kheda,Anand (CHARUSAT Zone),MGVCL (Central Gujarat),Anand & Kheda,1203.36,1140.06,1203356.7,213.63,63.3,7.7,55.59,50.017,398.6,0.985,3.05,0.0
2026-09-13 20:15:00,Gandhinagar,GIFT City / Capital,UGVCL (North Gujarat),Gandhinagar,1133.59,1068.45,1133594.3,171.41,65.14,7.7,57.44,50.017,402.1,0.989,2.6,0.0
2026-09-13 20:15:00,Kutch,Bhuj / Mundra,PGVCL (Saurashtra & Kutch),Kutch,2144.86,644.02,2144862.2,594.97,1500.84,98.02,1402.82,50.017,400.8,0.964,3.95,0.0
2026-09-13 20:15:00,Bharuch,Ankleshwar / Dahej,DGVCL (South Gujarat),Bharuch,2286.44,2225.05,2286441.3,696.8,61.39,7.7,53.69,50.017,397.6,0.957,5.87,0.0
2026-09-13 20:15:00,Jamnagar,Jamnagar City,PGVCL (Saurashtra & Kutch),Jamnagar,2166.26,2127.43,2166256.8,522.43,38.82,7.7,31.12,50.017,402.1,0.972,4.3,0.0
2026-09-13 20:15:00,Bhavnagar,Bhavnagar City,PGVCL (Saurashtra & Kutch),Bhavnagar,1011.47,978.61,1011466.0,228.12,32.86,7.7,25.15,50.017,400.6,0.975,5.08,0.0
2026-09-13 20:30:00,Ahmedabad,Ahmedabad Metro,UGVCL (North Gujarat),Ahmedabad,3551.5,3469.87,3551502.8,674.1,81.63,6.09,75.54,50.005,397.5,0.982,4.23,0.0
2026-09-13 20:30:00,Surat,Surat Industrial,DGVCL (South Gujarat),Surat,3886.44,3796.31,3886439.9,1195.68,90.13,6.09,84.04,50.005,397.0,0.956,5.58,0.0
2026-09-13 20:30:00,Vadodara,Vadodara City,MGVCL (Central Gujarat),Vadodara,1868.68,1758.56,1868677.1,376.62,110.12,6.09,104.03,50.005,400.2,0.98,3.91,0.0
2026-09-13 20:30:00,Rajkot,Rajkot City,PGVCL (Saurashtra & Kutch),Rajkot,1739.98,1694.13,1739984.4,503.57,45.86,6.09,39.77,50.005,403.1,0.961,5.26,0.0
2026-09-13 20:30:00,Anand & Kheda,Anand (CHARUSAT Zone),MGVCL (Central Gujarat),Anand & Kheda,1191.1,1079.11,1191103.6,232.71,111.99,6.09,105.9,50.005,400.0,0.981,2.75,0.0
2026-09-13 20:30:00,Gandhinagar,GIFT City / Capital,UGVCL (North Gujarat),Gandhinagar,1169.4,1124.43,1169400.1,234.26,44.97,6.09,38.88,50.005,402.7,0.981,2.48,0.0
2026-09-13 20:30:00,Kutch,Bhuj / Mundra,PGVCL (Saurashtra & Kutch),Kutch,2247.11,801.92,2247105.1,531.14,1445.18,77.48,1367.71,50.005,402.7,0.973,4.23,0.0
2026-09-13 20:30:00,Bharuch,Ankleshwar / Dahej,DGVCL (South Gujarat),Bharuch,2268.05,2208.43,2268045.1,687.78,59.62,6.09,53.53,50.005,398.0,0.957,5.65,0.0
2026-09-13 20:30:00,Jamnagar,Jamnagar City,PGVCL (Saurashtra & Kutch),Jamnagar,2209.63,2118.62,2209630.8,581.88,91.01,6.09,84.92,50.005,400.5,0.967,4.42,0.0
2026-09-13 20:30:00,Bhavnagar,Bhavnagar City,PGVCL (Saurashtra & Kutch),Bhavnagar,976.14,901.23,976140.5,240.67,74.91,6.09,68.82,50.005,401.7,0.971,4.17,0.0
2026-09-13 20:45:00,Ahmedabad,Ahmedabad Metro,UGVCL (North Gujarat),Ahmedabad,3501.9,3466.63,3501901.6,953.34,35.28,4.77,30.5,50.009,401.1,0.965,4.14,0.0
2026-09-13 20:45:00,Surat,Surat Industrial,DGVCL (South Gujarat),Surat,4001.25,3875.96,4001254.4,1284.22,125.29,4.77,120.52,50.009,401.2,0.952,5.76,0.0
2026-09-13 20:45:00,Vadodara,Vadodara City,MGVCL (Central Gujarat),Vadodara,1791.44,1742.05,1791435.6,359.17,49.38,4.77,44.61,50.009,397.8,0.98,4.07,0.0
2026-09-13 20:45:00,Rajkot,Rajkot City,PGVCL (Saurashtra & Kutch),Rajkot,1751.43,1686.52,1751425.1,411.64,64.91,4.77,60.13,50.009,398.2,0.973,4.63,0.0
2026-09-13 20:45:00,Anand & Kheda,Anand (CHARUSAT Zone),MGVCL (Central Gujarat),Anand & Kheda,1215.73,1139.55,1215729.7,277.61,76.18,4.77,71.41,50.009,400.5,0.975,3.16,0.0
2026-09-13 20:45:00,Gandhinagar,GIFT City / Capital,UGVCL (North Gujarat),Gandhinagar,1164.99,1033.49,1164989.1,146.11,131.5,4.77,126.73,50.009,402.3,0.992,2.83,0.0
2026-09-13 20:45:00,Kutch,Bhuj / Mundra,PGVCL (Saurashtra & Kutch),Kutch,2133.09,633.74,2133087.1,520.77,1499.34,60.76,1438.59,50.009,403.2,0.971,4.4,0.0
2026-09-13 20:45:00,Bharuch,Ankleshwar / Dahej,DGVCL (South Gujarat),Bharuch,2289.82,2170.33,2289815.8,709.67,119.48,4.77,114.71,50.009,402.3,0.955,6.55,0.0
2026-09-13 20:45:00,Jamnagar,Jamnagar City,PGVCL (Saurashtra & Kutch),Jamnagar,2176.65,2057.92,2176653.6,465.21,118.74,4.77,113.96,50.009,403.0,0.978,4.51,0.0
2026-09-13 20:45:00,Bhavnagar,Bhavnagar City,PGVCL (Saurashtra & Kutch),Bhavnagar,992.44,894.11,992440.7,292.22,98.33,4.77,93.56,50.009,400.8,0.959,4.63,0.0
2026-09-13 21:00:00,Ahmedabad,Ahmedabad Metro,UGVCL (North Gujarat),Ahmedabad,3590.41,3466.75,3590414.8,857.2,123.66,3.71,119.95,50.025,403.5,0.973,4.07,0.0
2026-09-13 21:00:00,Surat,Surat Industrial,DGVCL (South Gujarat),Surat,3993.87,3876.0,3993870.9,1140.14,117.87,3.71,114.15,50.025,400.2,0.962,5.84,0.0
2026-09-13 21:00:00,Vadodara,Vadodara City,MGVCL (Central Gujarat),Vadodara,1758.9,1667.39,1758902.9,176.55,91.51,3.71,87.8,50.025,398.2,0.995,3.26,0.0
2026-09-13 21:00:00,Rajkot,Rajkot City,PGVCL (Saurashtra & Kutch),Rajkot,1734.05,1623.26,1734052.0,573.52,110.8,3.71,107.08,50.025,396.9,0.949,5.14,0.0
2026-09-13 21:00:00,Anand & Kheda,Anand (CHARUSAT Zone),MGVCL (Central Gujarat),Anand & Kheda,1150.45,1023.11,1150450.8,169.38,127.34,3.71,123.63,50.025,400.6,0.989,3.42,0.0
2026-09-13 21:00:00,Gandhinagar,GIFT City / Capital,UGVCL (North Gujarat),Gandhinagar,1116.91,1092.12,1116908.2,149.25,24.78,3.71,21.07,50.025,402.0,0.991,2.83,0.0
2026-09-13 21:00:00,Kutch,Bhuj / Mundra,PGVCL (Saurashtra & Kutch),Kutch,2067.8,639.92,2067797.7,504.22,1427.88,47.26,1380.61,50.025,399.5,0.972,4.01,0.0
2026-09-13 21:00:00,Bharuch,Ankleshwar / Dahej,DGVCL (South Gujarat),Bharuch,2277.91,2243.1,2277909.9,705.2,34.81,3.71,31.1,50.025,398.6,0.955,5.56,0.0
2026-09-13 21:00:00,Jamnagar,Jamnagar City,PGVCL (Saurashtra & Kutch),Jamnagar,2152.65,2115.05,2152649.4,453.09,37.6,3.71,33.88,50.025,398.7,0.979,4.27,0.0
2026-09-13 21:00:00,Bhavnagar,Bhavnagar City,PGVCL (Saurashtra & Kutch),Bhavnagar,988.95,885.13,988949.1,258.78,103.82,3.71,100.11,50.025,400.9,0.967,4.25,0.0
2026-09-13 21:15:00,Ahmedabad,Ahmedabad Metro,UGVCL (North Gujarat),Ahmedabad,3613.24,3564.73,3613240.1,750.58,48.51,2.87,45.64,49.982,402.5,0.979,3.37,0.0
2026-09-13 21:15:00,Surat,Surat Industrial,DGVCL (South Gujarat),Surat,3742.3,3685.11,3742299.0,1210.04,57.19,2.87,54.32,49.982,401.0,0.951,5.78,0.0
2026-09-13 21:15:00,Vadodara,Vadodara City,MGVCL (Central Gujarat),Vadodara,1744.73,1647.35,1744729.1,255.31,97.38,2.87,94.52,49.982,397.5,0.989,3.43,0.0
2026-09-13 21:15:00,Rajkot,Rajkot City,PGVCL (Saurashtra & Kutch),Rajkot,1692.84,1602.56,1692837.1,411.67,90.28,2.87,87.41,49.982,401.6,0.972,5.19,0.0
2026-09-13 21:15:00,Anand & Kheda,Anand (CHARUSAT Zone),MGVCL (Central Gujarat),Anand & Kheda,1144.87,1078.3,1144867.8,266.89,66.57,2.87,63.7,49.982,402.9,0.974,2.9,0.0
2026-09-13 21:15:00,Gandhinagar,GIFT City / Capital,UGVCL (North Gujarat),Gandhinagar,1123.34,1023.77,1123344.3,180.46,99.57,2.87,96.71,49.982,400.4,0.987,2.86,0.0
2026-09-13 21:15:00,Kutch,Bhuj / Mundra,PGVCL (Saurashtra & Kutch),Kutch,2106.72,693.95,2106716.3,465.33,1412.76,36.48,1376.29,49.982,402.8,0.976,3.82,0.0
2026-09-13 21:15:00,Bharuch,Ankleshwar / Dahej,DGVCL (South Gujarat),Bharuch,2285.79,2161.65,2285788.7,754.66,124.14,2.87,121.27,49.982,401.7,0.95,5.65,0.0
2026-09-13 21:15:00,Jamnagar,Jamnagar City,PGVCL (Saurashtra & Kutch),Jamnagar,2101.04,2027.96,2101043.2,528.66,73.08,2.87,70.21,49.982,400.3,0.97,4.16,0.0
2026-09-13 21:15:00,Bhavnagar,Bhavnagar City,PGVCL (Saurashtra & Kutch),Bhavnagar,931.77,835.13,931771.3,260.25,96.65,2.87,93.78,49.982,398.3,0.963,5.06,0.0
2026-09-13 21:30:00,Ahmedabad,Ahmedabad Metro,UGVCL (North Gujarat),Ahmedabad,3527.28,3498.33,3527276.0,866.95,28.94,2.19,26.75,50.008,399.1,0.971,4.27,0.0
2026-09-13 21:30:00,Surat,Surat Industrial,DGVCL (South Gujarat),Surat,3829.62,3764.76,3829619.2,1217.48,64.86,2.19,62.67,50.008,399.6,0.953,5.01,0.0
